id,nome,artistas,album,release_date,duracao_ms,popularity,explicit,url
47XcNi19Dcd03HbvZhfH3f,Rumination,Crooked Royals,Rumination,2019-03-08,307933,20,False,https://open.spotify.com/track/47XcNi19Dcd03HbvZhfH3f
3CoX4C9RJJgkRAAbnsVW9Z,Fogo da Extinção,Tela Azzu,Baleia Explode,2024-04-05,309600,1,False,https://open.spotify.com/track/3CoX4C9RJJgkRAAbnsVW9Z
5jwwlAkkwW3q7ser8EGDii,Os Boyzin,"Tela Azzu, Adri L, Pedro Francisco",Baleia Explode,2024-04-05,262500,2,False,https://open.spotify.com/track/5jwwlAkkwW3q7ser8EGDii
48WIxuXCqFx85cfhvxH5UW,Pseudo-Reggae,Tela Azzu,Baleia Explode,2024-04-05,200700,0,False,https://open.spotify.com/track/48WIxuXCqFx85cfhvxH5UW
0QSPohbvsYOEcvkHnok13V,Erro +55,Project46,Que Seja Feita a Nossa Vontade,2014-04-08,280075,30,False,https://open.spotify.com/track/0QSPohbvsYOEcvkHnok13V
2wSBd0G5t1suEUn4xWM8Vh,HUNTING FOR YOUR DREAM,GALNERYUS,ANGEL OF SALVATION,2012-10-10,324453,50,False,https://open.spotify.com/track/2wSBd0G5t1suEUn4xWM8Vh
6FSCClIrk0Q1DhXnjUZWef,Inkya Impulse,二口魔菜 Futakuchi Mana,Covers 2021,2022-01-15,271457,39,False,https://open.spotify.com/track/6FSCClIrk0Q1DhXnjUZWef
5hheGdf1cb4rK0FNiedCfK,The Devil in I,Slipknot,.5: The Gray Chapter (Special Edition),2014-10-15,342821,68,False,https://open.spotify.com/track/5hheGdf1cb4rK0FNiedCfK
1QCj1poCyvcNUkMV5hu4Ad,Divine,All That Remains,Divine,2024-05-03,219676,40,False,https://open.spotify.com/track/1QCj1poCyvcNUkMV5hu4Ad
6V5RvNdSqdEDshRKhsiCEH,All of This Is Fleeting,Polaris,The Death of Me,2020-02-21,236380,53,False,https://open.spotify.com/track/6V5RvNdSqdEDshRKhsiCEH
6jQlyd5BxicSaSzIsOeMTs,KING,二口魔菜 Futakuchi Mana,Covers 2021,2022-01-15,151461,40,False,https://open.spotify.com/track/6jQlyd5BxicSaSzIsOeMTs
66okTxNlAoJz3M75ckmVBi,Cypher,"Hellana Pandora, Clayton King",Cypher,2024-06-23,222166,12,False,https://open.spotify.com/track/66okTxNlAoJz3M75ckmVBi
77oGPqxT7yDZ5OCRmR863C,Classical Dragon (feat. Tim Henson),"Marcin, Tim Henson",Classical Dragon (feat. Tim Henson),2024-06-07,198160,43,False,https://open.spotify.com/track/77oGPqxT7yDZ5OCRmR863C
7nD2aI26i75psXsxlfWbMZ,YOUR NEW MORNING ALARM,二口魔菜 Futakuchi Mana,Covers 2021,2022-01-15,66857,34,True,https://open.spotify.com/track/7nD2aI26i75psXsxlfWbMZ
12pGqwL9vpWEjGHLL2KaKu,Hurt You,二口魔菜 Futakuchi Mana,Hurt You,2024-05-25,230753,31,False,https://open.spotify.com/track/12pGqwL9vpWEjGHLL2KaKu
0F77a17ViRgnGBoGdZ7SNc,Idol - Metal Version,二口魔菜 Futakuchi Mana,Idol (Metal Version),2023-07-29,227934,26,False,https://open.spotify.com/track/0F77a17ViRgnGBoGdZ7SNc
3hPFvR0TAMi5lJAT0pnbnv,Datte,二口魔菜 Futakuchi Mana,Datte,2022-10-21,220800,35,False,https://open.spotify.com/track/3hPFvR0TAMi5lJAT0pnbnv
6IExKgiGLwERhYLUZRh3Ad,Megitsune,二口魔菜 Futakuchi Mana,Covers 2021,2022-01-15,250465,33,False,https://open.spotify.com/track/6IExKgiGLwERhYLUZRh3Ad
2Lv1k8ZSaC8XbjRvLPXqgM,Four Day Weekend,Moray Pringle,Four Day Weekend,2021-04-16,265950,33,False,https://open.spotify.com/track/2Lv1k8ZSaC8XbjRvLPXqgM
1HZgFYuymZ96QRFnAdPYDO,Bite the Second Hand,二口魔菜 Futakuchi Mana,Covers 2021,2022-01-15,255692,21,False,https://open.spotify.com/track/1HZgFYuymZ96QRFnAdPYDO
4UnKTmAPEc0WeEeric3VbC,Inabalável,LVCAS,Inabalável,2024-03-22,200913,26,False,https://open.spotify.com/track/4UnKTmAPEc0WeEeric3VbC
0hdPMH5NN60Y2566CuVCm3,Morning Star,ANGRA,Temple Of Shadows,2004-09-06,459466,31,False,https://open.spotify.com/track/0hdPMH5NN60Y2566CuVCm3
61m18rLQre2ubEifb8e3La,Serpentine,DEEP//FAKE,Serpentine,2024-04-22,217071,13,False,https://open.spotify.com/track/61m18rLQre2ubEifb8e3La
5yTqJgDMmtd739brJYkb84,Look But Don't Touch,"Polyphia, Lewis Grant",Look But Don't Touch,2019-04-01,218756,37,False,https://open.spotify.com/track/5yTqJgDMmtd739brJYkb84
241bD3HXJCfaltbLpyCOkH,Yas (feat. Mario Camarena and Erick Hansel),"Polyphia, Mario Camarena, Erick Hansel",New Levels New Devils,2018-10-12,202552,36,False,https://open.spotify.com/track/241bD3HXJCfaltbLpyCOkH
12ucsy3k4M5KfUeurgstuz,Marigold,Periphery,Periphery III: Select Difficulty,2016-07-26,439840,41,True,https://open.spotify.com/track/12ucsy3k4M5KfUeurgstuz
22LjjAkoK8UMOMK4y3x1bv,departure !,GALNERYUS,HUNTING FOR YOUR DREAM (TYPE-A),2012-07-18,297293,32,False,https://open.spotify.com/track/22LjjAkoK8UMOMK4y3x1bv
4kcyTvRHH66MTffdj47YZG,HUNTING FOR YOUR DREAM,GALNERYUS,HUNTING FOR YOUR DREAM (TYPE-A),2012-07-18,304120,40,False,https://open.spotify.com/track/4kcyTvRHH66MTffdj47YZG
7ncVUUM6Xr7XqyMd5WahwL,Vermelhor,GUIZZZAO,EU JÁ NÃO SINTO NADA,2024-08-14,193000,0,False,https://open.spotify.com/track/7ncVUUM6Xr7XqyMd5WahwL
5wEQenXXQjmmz2OdQufGyr,EU JÁ NÃO SINTO NADA,GUIZZZAO,EU JÁ NÃO SINTO NADA,2024-08-14,178983,3,True,https://open.spotify.com/track/5wEQenXXQjmmz2OdQufGyr
6hUqMHFCX7BS4TO2uCMUS1,Data Paralysis,Arkavello,Data Paralysis,2024-07-06,276446,18,False,https://open.spotify.com/track/6hUqMHFCX7BS4TO2uCMUS1
1BpMzIbVYhLfXTQe7ob2sY,Tender Surrender,Steve Vai,Alien Love Secrets,1995-03-21,301066,46,False,https://open.spotify.com/track/1BpMzIbVYhLfXTQe7ob2sY
5nU8y9rLbQ7FQAzM8uPXpr,Off of My Neck,Milo,Off of My Neck,2024-08-08,222208,10,True,https://open.spotify.com/track/5nU8y9rLbQ7FQAzM8uPXpr
6PUE9meFJfDVQI2l256Ol5,Angels in Stone,"Marc Teitler, Timothy Walker, Lucy Johnson",Angels in Stone,2024-07-05,139626,27,False,https://open.spotify.com/track/6PUE9meFJfDVQI2l256Ol5
7nQ5o3N5v8eDb0v8NpXf1H,Joy and Wonder,Dark Water Collective,Joy and Wonder,2021-12-15,201960,8,False,https://open.spotify.com/track/7nQ5o3N5v8eDb0v8NpXf1H
0UFDKFqW2oGspYeYqo9wjA,Bleed It Out,Linkin Park,Minutes to Midnight,2007-05-14,164426,73,True,https://open.spotify.com/track/0UFDKFqW2oGspYeYqo9wjA
60a0Rd6pjrkxjPbaKzXjfq,In the End,Linkin Park,Hybrid Theory (Bonus Edition),2000-10-24,216880,82,False,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq
2nLtzopw4rPReszdYBJU6h,Numb,Linkin Park,Meteora,2003-03-25,187520,83,False,https://open.spotify.com/track/2nLtzopw4rPReszdYBJU6h
18lR4BzEs7e3qzc0KVkTpU,What I've Done,Linkin Park,Minutes to Midnight,2007-05-14,205226,77,False,https://open.spotify.com/track/18lR4BzEs7e3qzc0KVkTpU
4Yf5bqU3NK4kNOypcrLYwU,Faint,Linkin Park,Meteora,2003-03-25,162106,79,False,https://open.spotify.com/track/4Yf5bqU3NK4kNOypcrLYwU
1fLlRApgzxWweF1JTf8yM5,Given Up,Linkin Park,Minutes to Midnight,2007-05-14,189293,72,True,https://open.spotify.com/track/1fLlRApgzxWweF1JTf8yM5
3xXBsjrbG1xQIm1xv1cKOt,One More Light,Linkin Park,One More Light,2017-05-19,255066,69,False,https://open.spotify.com/track/3xXBsjrbG1xQIm1xv1cKOt
5rAxhWcgFng3s570sGO2F8,A Place for My Head,Linkin Park,Hybrid Theory (Bonus Edition),2000-10-24,184640,68,False,https://open.spotify.com/track/5rAxhWcgFng3s570sGO2F8
4qVR3CF8FuFvHN4L6vXlB1,Lying from You,Linkin Park,Meteora (Bonus Edition),2003-03-25,175053,69,False,https://open.spotify.com/track/4qVR3CF8FuFvHN4L6vXlB1
2PnlsTsOTLE5jnBnNe2K0A,The Emptiness Machine,Linkin Park,The Emptiness Machine,2024-09-05,190427,78,True,https://open.spotify.com/track/2PnlsTsOTLE5jnBnNe2K0A
1Vej0qeQ3ioKwpI6FUbRv1,Papercut,Linkin Park,Hybrid Theory (Bonus Edition),2000-10-24,184866,73,False,https://open.spotify.com/track/1Vej0qeQ3ioKwpI6FUbRv1
3K4HG9evC7dg3N0R9cYqk4,One Step Closer,Linkin Park,Hybrid Theory (Bonus Edition),2000-10-24,157333,79,False,https://open.spotify.com/track/3K4HG9evC7dg3N0R9cYqk4
0zEiQ6PdtNcJYpbHC5oeym,Now Sink,"Syncatto, A.J. Minette",Fiction,2024-02-16,302246,18,False,https://open.spotify.com/track/0zEiQ6PdtNcJYpbHC5oeym
7fzKAjLezVedZwVaqCpgWf,Tangerina,GUIZZZAO,Tangerina,2024-09-20,148500,3,False,https://open.spotify.com/track/7fzKAjLezVedZwVaqCpgWf
3fgehc497TFqKH1zBL2YNK,Heavy Is the Crown,Linkin Park,Heavy Is the Crown,2024-09-24,167012,72,False,https://open.spotify.com/track/3fgehc497TFqKH1zBL2YNK
3RoycW4yhd2HCsWmLR7xIi,LIT,Polyphia,LIT,2017-01-13,252464,37,False,https://open.spotify.com/track/3RoycW4yhd2HCsWmLR7xIi
25GC50HslaaruyrKjdu0lP,Your Betrayal,Bullet For My Valentine,Fever,2010-04-20,291426,64,False,https://open.spotify.com/track/25GC50HslaaruyrKjdu0lP
1wNXz8HU08Cvpe2VNGUDN1,The Wake,Quantifier,The Ordinary Strain,2024-08-30,316666,17,False,https://open.spotify.com/track/1wNXz8HU08Cvpe2VNGUDN1
7H5JrkMHFDXAMz2erbrPod,Bad,Polyphia,New Levels New Devils,2018-10-12,235438,35,False,https://open.spotify.com/track/7H5JrkMHFDXAMz2erbrPod
1B5Y9I5wPfvD3C2A81A36C,Forest,System Of A Down,Toxicity,2001-09-04,240106,59,False,https://open.spotify.com/track/1B5Y9I5wPfvD3C2A81A36C
50rdYlPClDVPWEfmHzogbb,Scotty,Moray Pringle,Sunday Lines,2019-07-19,58298,29,False,https://open.spotify.com/track/50rdYlPClDVPWEfmHzogbb
6V8oQXzymTzpEZOsiBiyJT,Needles,System Of A Down,Toxicity,2001-09-04,193573,57,True,https://open.spotify.com/track/6V8oQXzymTzpEZOsiBiyJT
2UH4BOPtTsRVQBy7abPdat,Hypnosis,Sleep Token,This Place Will Become Your Tomb,2021-09-24,335960,62,False,https://open.spotify.com/track/2UH4BOPtTsRVQBy7abPdat
,navddCOMVOCAL,,,,196000,0,False,
0M3adYbGtyRHACP86dey1H,Throne,Bring Me The Horizon,That's The Spirit,2015-09-11,191520,73,False,https://open.spotify.com/track/0M3adYbGtyRHACP86dey1H
57BrRMwf9LrcmuOsyGilwr,Crawling,Linkin Park,Hybrid Theory (Bonus Edition),2000-10-24,208960,74,False,https://open.spotify.com/track/57BrRMwf9LrcmuOsyGilwr
3fjmSxt0PskST13CSdBUFx,Somewhere I Belong,Linkin Park,Meteora (Bonus Edition),2003-03-25,213933,73,False,https://open.spotify.com/track/3fjmSxt0PskST13CSdBUFx
7zAt4tdL44D3VuzsvM0N8n,Afterlife,Avenged Sevenfold,Avenged Sevenfold,2007-10-26,352426,67,False,https://open.spotify.com/track/7zAt4tdL44D3VuzsvM0N8n
7hdQyiOV1BGk0A396zZ5xG,The Emptiness Machine,Linkin Park,Over Each Other,2024-10-24,190427,44,True,https://open.spotify.com/track/7hdQyiOV1BGk0A396zZ5xG
5sPveYsZpRDv3N6sdUjwyq,Heavy Is the Crown,Linkin Park,Over Each Other,2024-10-24,167012,44,False,https://open.spotify.com/track/5sPveYsZpRDv3N6sdUjwyq
3t4IkHfT4eXZggkupi4SUe,Over Each Other,Linkin Park,Over Each Other,2024-10-24,170445,60,False,https://open.spotify.com/track/3t4IkHfT4eXZggkupi4SUe
1BLfQ6dPXmuDrFmbdfW7Jl,A Little Piece of Heaven,Avenged Sevenfold,Avenged Sevenfold,2007-10-26,480706,69,True,https://open.spotify.com/track/1BLfQ6dPXmuDrFmbdfW7Jl
0lP4HYLmvowOKdsQ7CVkuq,The Kill,Thirty Seconds To Mars,A Beautiful Lie,2005-08-16,231533,74,False,https://open.spotify.com/track/0lP4HYLmvowOKdsQ7CVkuq
7MOQrtXMNImAq5TrPZzC0w,Gunslinger,Avenged Sevenfold,Avenged Sevenfold,2007-10-26,251533,64,False,https://open.spotify.com/track/7MOQrtXMNImAq5TrPZzC0w
7Hr1Ignop7cymbE3FbOtXa,So Far Away,Avenged Sevenfold,Nightmare,2010-07-23,326813,61,False,https://open.spotify.com/track/7Hr1Ignop7cymbE3FbOtXa
5NSbT29Akg7FQLlmKKd0ae,Intruso,LVCAS,Humanamente,2024-11-08,221538,36,False,https://open.spotify.com/track/5NSbT29Akg7FQLlmKKd0ae
52IkC4kP4G7HHJ0qfzfOy6,The Concierge,GUIZZZAO,Seu Menino,2024-11-22,113125,6,False,https://open.spotify.com/track/52IkC4kP4G7HHJ0qfzfOy6
6i5qhmmF9UNUBRyrPSGn4m,Two Faced,Linkin Park,From Zero,2024-11-15,183584,74,False,https://open.spotify.com/track/6i5qhmmF9UNUBRyrPSGn4m
0J1IJsMbKWb5g2sJArTkGF,Stained,Linkin Park,From Zero,2024-11-15,185414,69,False,https://open.spotify.com/track/0J1IJsMbKWb5g2sJArTkGF
7M8eZBRTD9QNasEVReEM0H,IGYEIH,Linkin Park,From Zero,2024-11-15,209083,67,False,https://open.spotify.com/track/7M8eZBRTD9QNasEVReEM0H
1hRltAynDnjQn431q09hLC,Vida à Toa,GUIZZZAO,Seu Menino,2024-11-22,203389,6,False,https://open.spotify.com/track/1hRltAynDnjQn431q09hLC
5anCkDvJ17aznvK5TED5uo,Hail to the King,Avenged Sevenfold,Hail to the King,2013-08-23,305906,72,False,https://open.spotify.com/track/5anCkDvJ17aznvK5TED5uo
2nAZibb7kaMAb1bAsB3KFs,Angels Cry,ANGRA,Angels Cry,1993-11-03,408826,37,False,https://open.spotify.com/track/2nAZibb7kaMAb1bAsB3KFs
5I29F9GR0OkaU1nuxp9hU8,Memento Mori,Lamb of God,Lamb of God,2020-06-19,348099,53,False,https://open.spotify.com/track/5I29F9GR0OkaU1nuxp9hU8
5rK5df3OBJqrEHV5NiJjqu,Suffocating Under Words Of Sorrow (What Can I Do),Bullet For My Valentine,The Poison (20th Anniversary Edition),2024-11-29,215586,38,False,https://open.spotify.com/track/5rK5df3OBJqrEHV5NiJjqu
5mpUKTdskZea0gStWzeHUZ,Unsainted,Slipknot,We Are Not Your Kind,2019-08-09,260773,67,True,https://open.spotify.com/track/5mpUKTdskZea0gStWzeHUZ
2ipYQ6pcabz1NovVrr9LKH,Fighting Myself,Linkin Park,Meteora 20th Anniversary Edition,2023-04-07,201428,62,False,https://open.spotify.com/track/2ipYQ6pcabz1NovVrr9LKH
5TNhjanmvwvmjCz2WYwSAv,Square Hammer,Ghost,Meliora (Deluxe Edition),2016-09-16,239293,60,False,https://open.spotify.com/track/5TNhjanmvwvmjCz2WYwSAv
7j31rVgGX9Q2blT92VBEA0,Teenagers,My Chemical Romance,The Black Parade,2006-10-20,161920,75,False,https://open.spotify.com/track/7j31rVgGX9Q2blT92VBEA0
0q6LuUqGLUiCPP1cbdwFs3,On Melancholy Hill,Gorillaz,Plastic Beach,2010-03-03,233866,76,False,https://open.spotify.com/track/0q6LuUqGLUiCPP1cbdwFs3
5tSoI3o5ahnQvgKW5shipE,Amour,Polyphia,Renaissance,2016-03-25,221739,36,False,https://open.spotify.com/track/5tSoI3o5ahnQvgKW5shipE
2x8evxqUlF0eRabbW2JBJd,Fluorescent Adolescent,Arctic Monkeys,Favourite Worst Nightmare,2007-04-22,183893,73,False,https://open.spotify.com/track/2x8evxqUlF0eRabbW2JBJd
2BFlhUmJdrtwrmQe7mA3z0,Stabs,Moray Pringle,Stabs,2019-07-08,195295,41,False,https://open.spotify.com/track/2BFlhUmJdrtwrmQe7mA3z0
4I0Y7ogXkiME8HrtQHZuIH,Stormy,Nyu.,Flux,2018-11-30,130391,39,False,https://open.spotify.com/track/4I0Y7ogXkiME8HrtQHZuIH
03JFWSxq5pj3z1kkp9cXOQ,Awakening,Ichika Nito,Awakening,2022-06-02,117502,37,False,https://open.spotify.com/track/03JFWSxq5pj3z1kkp9cXOQ
37Unx14mB8QnCx0bDjtCM8,i miss you,Ichika Nito,i miss you,2019-07-10,116791,42,False,https://open.spotify.com/track/37Unx14mB8QnCx0bDjtCM8
0mBaNubl6Jt77aZ381cWKZ,FUJA,Pedro Soares Neto,FUJA,2025-01-31,187674,11,False,https://open.spotify.com/track/0mBaNubl6Jt77aZ381cWKZ
